,period,currency_id,currency_name_th,currency_name_eng,buying_sight,buying_transfer,selling,mid_rate
694,2020-11-19,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.7751,28.8774,29.6526,29.265
695,2020-11-18,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.6006,28.7054,29.4726,29.089
696,2020-11-17,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4115,28.5136,29.2719,28.8928
697,2020-11-16,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4188,28.5115,29.2244,28.868
698,2020-11-13,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.3805,28.4743,29.173,28.8237
699,2020-11-12,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.3014,28.4027,29.1404,28.7716
700,2020-11-11,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.2938,28.4058,29.173,28.7894
701,2020-11-10,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5731,28.6761,29.428,29.0521
702,2020-11-09,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.0655,29.1674,29.8994,29.5334
703,2020-11-06,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.1565,29.2607,30.0256,29.6432
704,2020-11-05,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.2765,29.3782,30.1501,29.7642
705,2020-11-04,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.2306,29.3309,30.0809,29.7059
706,2020-11-03,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.2306,29.3318,30.0832,29.7075
707,2020-11-02,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,29.3032,29.4029,30.164,29.7835
708,2020-12-30,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5818,28.6876,29.4484,29.068
709,2020-12-29,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5488,28.6529,29.408,29.0305
710,2020-12-28,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.6515,28.7419,29.4673,29.1046
711,2020-12-25,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5715,28.6692,29.4242,29.0467
712,2020-12-24,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.6817,28.7865,29.5485,29.1675
713,2020-12-23,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.6993,28.8036,29.5758,29.1897
714,2020-12-22,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.6904,28.7912,29.5422,29.1667
715,2020-12-21,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5562,28.658,29.4201,29.0391
716,2020-12-18,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.3809,28.4838,29.2392,28.8615
717,2020-12-17,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4802,28.5882,29.3533,28.9708
718,2020-12-16,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5331,28.6327,29.3906,29.0117
719,2020-12-15,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4358,28.5367,29.303,28.9199
720,2020-12-14,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4647,28.5681,29.3291,28.9486
721,2020-12-09,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.356,28.4603,29.2278,28.8441
722,2020-12-08,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5036,28.6088,29.3699,28.9894
723,2020-12-04,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5785,28.6823,29.4369,29.0596
724,2020-12-03,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4647,28.5669,29.3127,28.9398
725,2020-12-02,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4993,28.6001,29.3504,28.9753
726,2020-12-01,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5484,28.6559,29.4052,29.0306
727,2021-01-29,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.2353,28.3403,29.1082,28.7243
728,2021-01-28,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.3336,28.4335,29.2002,28.8169
729,2021-01-27,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4352,28.5406,29.3146,28.9276
730,2021-01-26,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4326,28.5345,29.295,28.9148
731,2021-01-25,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4062,28.5135,29.2957,28.9046
732,2021-01-22,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4645,28.5695,29.3363,28.9529
733,2021-01-21,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.447,28.5536,29.3338,28.9437
734,2021-01-20,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4191,28.5201,29.2695,28.8948
735,2021-01-19,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4693,28.5755,29.326,28.9508
736,2021-01-18,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.5715,28.6696,29.3939,29.0318
737,2021-01-15,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4321,28.534,29.2921,28.9131
738,2021-01-14,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.3977,28.4996,29.2643,28.882
739,2021-01-13,JPY,ญี่ปุ่น : เยน (100 เยน) (JPY),JAPAN : YEN (100 YEN) (JPY) ,28.4955,28.5935,29.3654,28.9795
